,train loss,valid loss
0,0.2027149796485901,0.11451718956232071
1,0.12665560375899076,0.12194780153887612
2,0.09034688398241997,0.1297774219087192
3,0.07130254805088043,0.09378059953451157
4,0.06628667563199997,0.07346959305661065
5,0.07020405633375049,0.0853501952120236
6,0.06601100554689765,0.0634189210832119
7,0.05325049581006169,0.06271113375467914
8,0.056880982127040625,0.051995997982365746
9,0.04995932802557945,0.05092881114355156
10,0.0500943697988987,0.05209041493279593
11,0.05075756134465337,0.04236988231007542
12,0.0506470100954175,0.03919531245316778
13,0.05203735549002886,0.051273152764354436
14,0.051100924611091614,0.05617184191942215
15,0.06090123578906059,0.04911178616540773
16,0.04673701897263527,0.04070527691926275
17,0.04112808336503804,0.044424976089171
18,0.043846658896654844,0.046893891745379994
19,0.04296016786247492,0.057715317766581266
20,0.05501180374994874,0.049567896340574534
21,0.04707506159320474,0.047380360907741954
22,0.05086920224130154,0.03783969155379704
23,0.040222192415967584,0.030152981568660055
24,0.044652966782450676,0.04321799374052456
25,0.03573336289264262,0.054282037275178094
26,0.040869345888495445,0.04055311264736312
27,0.04131055250763893,0.044599627277680805
28,0.04481108719483018,0.049378211476973126
29,0.048450909089297056,0.05312842982155936
30,0.040464849676936865,0.04226673021912575
31,0.04480813583359122,0.049468285271099637
32,0.048001984134316444,0.043548207197870524
33,0.042305026203393936,0.06633658866797175
34,0.05058836145326495,0.03637622882212911
35,0.05084451357834041,0.03318528112556253
36,0.03886138601228595,0.03809690448854651
37,0.03952487139031291,0.051995804267270226
38,0.04838041169568896,0.040343262787376134
39,0.03691810695454478,0.049954372591206005
40,0.045239773113280535,0.039971775242260525
41,0.04343818686902523,0.048389505594968796
42,0.03846779419109225,0.038877815407301695
43,0.039839051896706223,0.0396714231797627
44,0.05050320224836469,0.04949906574828284
45,0.0417679394595325,0.05936744117311069
46,0.046161338686943054,0.05402979627251625
47,0.051841914653778076,0.0470332998250212
48,0.04688849113881588,0.03544045425951481
49,0.03957651602104306,0.0439300893672875
50,0.03881598077714443,0.0528782776423863
51,0.044136282755061984,0.03780404105782509
52,0.03810398327186704,0.03214611831520285
53,0.04298399435356259,0.05302649390484605
54,0.045508356764912605,0.025007919541427066
55,0.0641996378544718,0.04939862181033407
56,0.04590671602636576,0.05684980457382543
57,0.04000651556998491,0.04678539080279214
58,0.039637114154174924,0.03419197590223381
59,0.042786902748048306,0.03315173787996173
60,0.0369668563362211,0.046420550239937644
61,0.03881041891872883,0.042048120339001925
62,0.03615241777151823,0.0454826724848577
63,0.04715866455808282,0.05934408573167665
64,0.04764639446511865,0.040604631283453534
65,0.04671049304306507,0.06430912603225027
66,0.050802233163267374,0.07562349204506193
67,0.061834632651880383,0.06404274223106247
68,0.045558872167021036,0.044938645724739344
69,0.04041667701676488,0.0334918773067849
70,0.039555483497679234,0.0342176796070167
71,0.04019935429096222,0.044078705300177844
72,0.03581818053498864,0.033373091369867325
73,0.03341188468039036,0.047315072800431936
74,0.03963057044893503,0.03375961844410215
75,0.03725670976564288,0.04061790529106345
76,0.03781181643716991,0.03618831879326275
77,0.035001490265131,0.038685399772865434
78,0.03206081781536341,0.0449776825095926
79,0.039946415927261114,0.031020341707127436
80,0.04167664423584938,0.036241404446108
81,0.03570101177319884,0.04771052487194538
82,0.047575926408171654,0.04371250846556255
83,0.04823193536140025,0.06288633921316691
84,0.05524828052148223,0.0525621979364327
85,0.050751108676195145,0.040801567158528736
86,0.04306494491174817,0.03601034863718918
87,0.039611684856936336,0.042859990681920736
88,0.04148875270038843,0.035783550036805015
89,0.04959489172324538,0.07107260557157653
90,0.05812845006585121,0.0355926478015525
91,0.042206994723528624,0.037507170013019016
92,0.039829087210819125,0.0480258645755904
93,0.05005805310793221,0.05155534137572561
94,0.052196611650288105,0.041887667296188216
95,0.047094319481402636,0.055146429421646256
96,0.040701118065044284,0.036136972451848645
97,0.0378117267973721,0.030609699365283762
98,0.03663150127977133,0.0369655793266637
99,0.0328617743216455,0.034468999132514
